,datasetId,startTime,endTime,value,timestamp,Time (UTC),Air temperature,Precipitation amount,Wind speed,Cloud amount,Relative humidity,Dew-point temperature,Air temperature (Min),Air temperature (Max),Air temperature (Mean),Air temperature (Median),Precipitation amount (Min),Precipitation amount (Max),Precipitation amount (Mean),Precipitation amount (Median),Wind speed (Min),Wind speed (Max),Wind speed (Mean),Wind speed (Median),Cloud amount (Min),Cloud amount (Max),Cloud amount (Mean),Cloud amount (Median),Relative humidity (Min),Relative humidity (Max),Relative humidity (Mean),Relative humidity (Median),Dew-point temperature (Min),Dew-point temperature (Max),Dew-point temperature (Mean),Dew-point temperature (Median),hour,day_of_week,month,is_weekend,lag_1h_consumption,rolling_mean_24h,temp_hour_interaction,price
24,316,2025-04-06T06:00:00.000Z,2025-04-06T07:00:00.000Z,-0.6814456714755369,2025-04-06 07:00:00,2025-04-06 07:00:00,-0.6354803631575519,0.0008474576271186,-0.9693079892419687,6.409090909090909,63.234146341463415,-7.351707317073171,-6.3,3.8,-0.8536585365853658,-0.7,0.0,0.1,0.0008474576271186,0.0,0.5,17.1,2.8969325153374235,2.4,0.0,8.0,6.409090909090909,7.0,32.0,97.0,63.234146341463415,63.0,-14.1,1.8,-7.351707317073171,-8.0,7,6,4,1,92.5,87.1125,-5.975609756097561,-0.6814456714755391
25,316,2025-04-06T07:00:00.000Z,2025-04-06T08:00:00.000Z,1.212954633128219,2025-04-06 08:00:00,2025-04-06 08:00:00,-0.4140974602429536,0.0016949152542372,-0.825347777274134,6.663636363636364,60.4,-7.093170731707317,-5.5,4.3,0.1907317073170731,0.4,0.0,0.1,0.0016949152542372,0.0,0.5,12.0,3.1177914110429445,2.7,0.0,8.0,6.663636363636364,7.0,29.0,98.0,60.4,60.0,-14.7,1.9,-7.093170731707317,-7.3,8,6,4,1,82.5,87.45,1.5258536585365847,1.212954633128217
26,316,2025-04-06T08:00:00.000Z,2025-04-06T09:00:00.000Z,-0.6814456714755369,2025-04-06 09:00:00,2025-04-06 09:00:00,-0.25279090790910336,0.009322033898305,-0.5958112170809748,6.745454545454545,58.95609756097561,-6.76390243902439,-4.8,5.0,0.9517073170731708,1.0,0.0,0.3,0.009322033898305,0.0,0.9,14.4,3.4699386503067484,3.1,0.0,8.0,6.745454545454545,7.5,28.0,98.0,58.95609756097561,58.0,-15.2,2.0,-6.76390243902439,-6.7,9,6,4,1,92.5,87.37083333333334,8.565365853658538,-0.6814456714755391
27,316,2025-04-06T09:00:00.000Z,2025-04-06T10:00:00.000Z,1.212954633128219,2025-04-06 10:00:00,2025-04-06 10:00:00,-0.1186789858725625,0.0016949152542372,-0.46824647369836553,6.745454545454545,58.453658536585365,-6.318048780487805,-4.9,5.8,1.584390243902439,1.8,0.0,0.2,0.0016949152542372,0.0,0.4,13.5,3.665644171779141,3.2,0.0,8.0,6.745454545454545,7.0,29.0,97.0,58.453658536585365,56.0,-14.5,2.3,-6.318048780487805,-6.3,10,6,4,1,82.5,87.70833333333333,15.84390243902439,1.212954633128217
28,316,2025-04-06T10:00:00.000Z,2025-04-06T11:00:00.000Z,1.212954633128219,2025-04-06 11:00:00,2025-04-06 11:00:00,-0.030167185361167786,0.0169491525423728,-0.30824625045880516,6.327272727272727,57.985365853658536,-6.010243902439024,-4.3,7.2,2.001951219512195,2.1,0.0,0.6,0.0169491525423728,0.0,0.8,14.6,3.911111111111112,3.5,0.0,8.0,6.327272727272727,7.0,29.0,97.0,57.985365853658536,55.0,-13.7,2.2,-6.010243902439024,-5.7,11,6,4,1,92.5,87.62916666666666,22.021463414634148,1.212954633128217
29,316,2025-04-06T11:00:00.000Z,2025-04-06T12:00:00.000Z,-0.6814456714755369,2025-04-06 12:00:00,2025-04-06 12:00:00,0.030322771764026004,0.0101694915254237,-0.0783542329521459,6.327272727272727,58.63414634146341,-5.580487804878048,-4.0,8.9,2.2873170731707315,2.4,0.0,0.3,0.0101694915254237,0.0,1.0,12.9,4.263803680981595,3.8,0.0,8.0,6.327272727272727,7.0,31.0,97.0,58.63414634146341,55.0,-12.7,2.3,-5.580487804878048,-6.1,12,6,4,1,92.5,87.55,27.447804878048778,-0.6814456714755391
30,316,2025-04-06T12:00:00.000Z,2025-04-06T13:00:00.000Z,1.212954633128219,2025-04-06 13:00:00,2025-04-06 13:00:00,0.05878052400834368,0.0059322033898305,-0.11508445404566454,5.712962962962963,60.24509803921568,-5.057352941176471,-4.6,8.8,2.42156862745098,2.6500000000000004,0.0,0.3,0.0059322033898305,0.0,0.6,10.9,4.207453416149068,3.8,0.0,8.0,5.712962962962963,7.0,32.0,96.0,60.24509803921568,58.0,-11.9,2.5,-5.057352941176471,-5.55,13,6,4,1,82.5,87.47083333333335,31.480392156862738,1.212954633128217
31,316,2025-04-06T13:00:00.000Z,2025-04-06T14:00:00.000Z,-0.6814456714755369,2025-04-06 14:00:00,2025-04-06 14:00:00,0.05753362192582354,0.0127118644067796,-0.07165978688121377,5.486238532110092,61.622549019607845,-4.699019607843137,-4.5,8.5,2.415686274509804,2.6,0.0,0.4,0.0127118644067796,0.0,0.6,10.8,4.274074074074074,3.85,0.0,9.0,5.486238532110092,7.0,32.0,98.0,61.622549019607845,61.0,-11.2,2.3,-4.699019607843137,-5.15,14,6,4,1,92.5,87.39166666666667,33.81960784313726,-0.6814456714755391
32,316,2025-04-06T14:00:00.000Z,2025-04-06T15:00:00.000Z,-0.6814456714755369,2025-04-06 15:00:00,2025-04-06 15:00:00,0.0157431410723127,0.0110169491525423,-0.3150888037436968,5.509090909090909,63.678048780487806,-4.403414634146341,-4.6,8.7,2.218536585365854,2.5,0.0,0.4,0.0110169491525423,0.0,0.5,12.4,3.900613496932515,3.4,0.0,8.0,5.509090909090909,7.0,34.0,100.0,63.678048780487806,64.0,-11.2,2.4,-4.403414634146341,-4.9,15,6,4,1,82.5,87.3125,33.27804878048781,-0.6814456714755391
33,316,2025-04-06T15:00:00.000Z,2025-04-06T16:00:00.000Z,-0.6814456714755369,2025-04-06 16:00:00,2025-04-06 16:00:00,-0.04492016585459745,0.0076271186440677,-0.4675799912355515,5.045454545454546,65.41666666666667,-4.224019607843138,-5.3,8.2,1.9323529411764704,2.4,0.0,0.2,0.0076271186440677,0.0,0.4,13.7,3.6666666666666665,3.2,0.0,8.0,5.045454545454546,7.0,36.0,100.0,65.41666666666667,66.0,-10.9,2.4,-4.224019607843138,-4.4,16,6,4,1,82.5,87.3125,30.917647058823526,-0.6814456714755391
34,316,2025-04-06T16:00:00.000Z,2025-04-06T17:00:00.000Z,1.0235146026678434,2025-04-06 17:00:00,2025-04-06 17:00:00,-0.21117377685730881,0.0042372881355932,-0.7830286093390078,4.818181818181818,70.47058823529412,-3.9137254901960783,-5.8,6.7,1.1480392156862744,1.6,0.0,0.2,0.0042372881355932,0.0,0.0,15.9,3.182716049382716,2.5,0.0,8.0,4.818181818181818,7.0,41.0,100.0,70.47058823529412,70.0,-11.2,1.8,-3.9137254901960783,-4.0,17,6,4,1,82.5,87.3125,19.516666666666666,1.0235146026678414
35,316,2025-04-06T17:00:00.000Z,2025-04-06T18:00:00.000Z,1.0235146026678434,2025-04-06 18:00:00,2025-04-06 18:00:00,-0.38938446921231884,0.0127118644067796,-0.9109241254994579,4.8090909090909095,75.56372549019608,-3.726470588235294,-6.2,5.1,0.3073170731707317,0.8,0.0,0.6,0.0127118644067796,0.0,0.0,12.8,2.9865030674846627,2.2,0.0,8.0,4.8090909090909095,7.0,46.0,100.0,75.56372549019608,76.5,-11.4,1.8,-3.726470588235294,-3.35,18,6,4,1,91.5,87.3125,5.53170731707317,1.0235146026678414
36,316,2025-04-06T18:00:00.000Z,2025-04-06T19:00:00.000Z,1.0235146026678434,2025-04-06 19:00:00,2025-04-06 19:00:00,-0.5015752443932339,0.0288135593220339,-1.0771522570859802,5.118181818181818,78.8048780487805,-3.627317073170732,-6.4,4.6,-0.2219512195121951,0.1,0.0,1.7,0.0288135593220339,0.0,0.0,12.7,2.7314814814814814,2.2,0.0,8.0,5.118181818181818,7.0,48.0,100.0,78.8048780487805,81.0,-10.7,1.9,-3.627317073170732,-3.5,19,6,4,1,91.5,87.3125,-4.217073170731707,1.0235146026678414
37,316,2025-04-06T19:00:00.000Z,2025-04-06T20:00:00.000Z,1.0235146026678434,2025-04-06 20:00:00,2025-04-06 20:00:00,-0.5717849553129033,0.0067796610169491,-1.0646791612170934,5.054545454545455,80.60975609756098,-3.619024390243903,-8.5,4.4,-0.5531707317073171,-0.2,0.0,0.6,0.0067796610169491,0.0,0.0,11.8,2.7506172839506173,2.3,0.0,8.0,5.054545454545455,7.0,52.0,100.0,80.60975609756098,82.0,-10.6,2.1,-3.619024390243903,-3.7,20,6,4,1,91.5,87.3125,-11.063414634146342,1.0235146026678414
38,316,2025-04-06T20:00:00.000Z,2025-04-06T21:00:00.000Z,1.0235146026678434,2025-04-06 21:00:00,2025-04-06 21:00:00,-0.6395130269658981,0.0025423728813559,-1.137103588842887,4.654545454545454,81.97073170731707,-3.6863414634146334,-10.6,4.4,-0.8726829268292683,-0.7,0.0,0.2,0.0025423728813559,0.0,0.0,10.5,2.639506172839506,2.3,0.0,8.0,4.654545454545454,7.0,52.0,100.0,81.97073170731707,83.0,-11.4,1.9,-3.6863414634146334,-3.5,21,6,4,1,91.5,87.3125,-18.326341463414636,1.0235146026678414
39,316,2025-04-06T21:00:00.000Z,2025-04-06T22:00:00.000Z,1.516058681864819,2025-04-06 22:00:00,2025-04-06 22:00:00,-0.7022778200855437,0.0008474576271186,-1.2482793337483753,5.218181818181818,83.46341463414635,-3.719024390243902,-12.3,4.3,-1.168780487804878,-1.1,0.0,0.1,0.0008474576271186,0.0,0.0,9.3,2.468944099378882,2.2,0.0,9.0,5.218181818181818,7.0,49.0,100.0,83.46341463414635,84.0,-13.4,1.9,-3.719024390243902,-3.5,22,6,4,1,91.5,87.37916666666666,-25.713170731707315,1.516058681864818
40,316,2025-04-06T22:00:00.000Z,2025-04-06T23:00:00.000Z,1.212954633128219,2025-04-06 23:00:00,2025-04-06 23:00:00,-0.7620439657579574,0.0025423728813559,-1.1998714261185746,5.236363636363636,84.39512195121951,-3.8302439024390247,-12.9,4.0,-1.4507317073170731,-1.5,0.0,0.3,0.0025423728813559,0.0,0.0,10.0,2.54320987654321,2.0,0.0,9.0,5.236363636363636,7.0,54.0,100.0,84.39512195121951,85.0,-14.6,2.1,-3.8302439024390247,-3.5,23,6,4,1,94.1,87.70833333333333,-33.36682926829268,1.212954633128217
41,316,2025-04-06T23:00:00.000Z,2025-04-07T00:00:00.000Z,-0.6814456714755369,2025-04-07 00:00:00,2025-04-07 00:00:00,-0.8392849879332049,0.0016949152542372,-1.178144097830836,5.281818181818182,86.05853658536586,-3.9160975609756097,-14.2,3.7,-1.8151219512195125,-1.4,0.0,0.1,0.0016949152542372,0.0,0.0,11.5,2.576543209876544,2.2,0.0,9.0,5.281818181818182,7.0,58.0,100.0,86.05853658536586,87.0,-16.0,2.4,-3.9160975609756097,-3.5,0,0,4,0,92.5,87.62083333333334,-0.0,-0.6814456714755391
42,316,2025-04-07T00:00:00.000Z,2025-04-07T01:00:00.000Z,-0.6814456714755369,2025-04-07 01:00:00,2025-04-07 01:00:00,-0.909231126054943,0.0016949152542372,-1.166093352833888,4.981651376146789,87.40686274509804,-4.012254901960785,-16.1,4.0,-2.145098039215686,-1.6,0.0,0.2,0.0016949152542372,0.0,0.0,9.4,2.595031055900621,2.5,0.0,9.0,4.981651376146789,7.0,60.0,100.0,87.40686274509804,89.0,-17.7,2.1,-4.012254901960785,-3.35,1,0,4,0,82.5,87.53333333333332,-2.145098039215686,-0.6814456714755391
43,316,2025-04-07T01:00:00.000Z,2025-04-07T02:00:00.000Z,-1.2497657628566639,2025-04-07 02:00:00,2025-04-07 02:00:00,-0.960161500547481,0.0025423728813559,-1.1206069136614565,5.045454545454546,87.69756097560976,-4.194634146341463,-17.8,3.4,-2.3853658536585365,-1.9,0.0,0.1,0.0025423728813559,0.0,0.3,9.4,2.6648148148148145,2.45,0.0,9.0,5.045454545454546,7.0,62.0,100.0,87.69756097560976,89.0,-19.7,2.0,-4.194634146341463,-3.6,2,0,4,0,82.5,87.32083333333333,-4.770731707317073,-1.2497657628566659
44,316,2025-04-07T02:00:00.000Z,2025-04-07T03:00:00.000Z,0.6446345417470923,2025-04-07 03:00:00,2025-04-07 03:00:00,-1.0052446138920699,0.0,-1.0538154970732245,4.990909090909091,88.0780487804878,-4.347317073170732,-18.9,3.3,-2.598048780487805,-2.1,0.0,0.0,0.0,0.0,0.0,8.6,2.767283950617284,2.45,0.0,8.0,4.990909090909091,7.0,65.0,100.0,88.0780487804878,89.0,-20.9,1.5,-4.347317073170732,-3.9,3,0,4,0,79.5,87.52499999999999,-7.794146341463415,0.6446345417470901
45,316,2025-04-07T03:00:00.000Z,2025-04-07T04:00:00.000Z,-1.2497657628566639,2025-04-07 04:00:00,2025-04-07 04:00:00,-0.9625361900826875,0.0025423728813559,-0.8717622783273244,4.5963302752293576,86.87745098039215,-4.327450980392157,-17.9,3.1,-2.3965686274509803,-1.75,0.0,0.2,0.0025423728813559,0.0,0.0,9.3,3.046583850931677,2.8,0.0,8.0,4.5963302752293576,7.0,67.0,100.0,86.87745098039215,88.0,-20.1,1.5,-4.327450980392157,-4.05,4,0,4,0,89.5,87.39999999999999,-9.586274509803921,-1.2497657628566659
46,316,2025-04-07T04:00:00.000Z,2025-04-07T05:00:00.000Z,-0.7572216836596882,2025-04-07 05:00:00,2025-04-07 05:00:00,-0.777140604630228,0.009322033898305,-0.7324914535264198,3.7818181818181817,82.72682926829269,-4.1414634146341465,-13.5,3.5,-1.5219512195121951,-1.2,0.0,0.5,0.009322033898305,0.0,0.0,10.2,3.260248447204969,2.8,0.0,8.0,3.7818181818181817,4.0,63.0,100.0,82.72682926829269,84.0,-15.7,2.0,-4.1414634146341465,-3.5,5,0,4,0,79.5,87.38333333333334,-7.609756097560975,-0.7572216836596893
47,316,2025-04-07T05:00:00.000Z,2025-04-07T06:00:00.000Z,1.1371786209440677,2025-04-07 06:00:00,2025-04-07 06:00:00,-0.5200841372571822,0.0008474576271186,-0.48944061601585176,3.345454545454545,75.67317073170732,-4.16439024390244,-8.2,4.6,-0.3092682926829269,-0.2,0.0,0.1,0.0008474576271186,0.0,0.0,9.8,3.633128834355829,3.4,0.0,8.0,3.345454545454545,2.0,52.0,96.0,75.67317073170732,77.0,-11.3,2.1,-4.16439024390244,-3.6,6,0,4,0,82.1,87.36666666666667,-1.8556097560975613,1.1371786209440669
48,316,2025-04-07T06:00:00.000Z,2025-04-07T07:00:00.000Z,1.1371786209440677,2025-04-07 07:00:00,2025-04-07 07:00:00,-0.2568597368217053,0.0008547008547008,-0.16923661468454845,2.314814814814815,66.27586206896552,-4.832512315270936,-6.7,7.3,0.932512315270936,1.1,0.0,0.1,0.0008547008547008,0.0,0.5,9.6,4.124375,4.1,0.0,9.0,2.314814814814815,0.0,37.0,98.0,66.27586206896552,66.0,-11.6,2.2,-4.832512315270936,-5.0,7,0,4,0,92.1,87.76666666666667,6.527586206896553,1.1371786209440669
49,316,2025-04-07T07:00:00.000Z,2025-04-07T08:00:00.000Z,0.568858529562941,2025-04-07 08:00:00,2025-04-07 08:00:00,-0.03608794277007844,0.0,0.28482934021019213,1.81651376146789,57.48529411764706,-5.875490196078431,-5.6,7.6,1.974019607843137,1.8,0.0,0.0,0.0,0.0,1.3,9.9,4.820987654320987,4.5,0.0,8.0,1.81651376146789,0.0,27.0,94.0,57.48529411764706,56.0,-12.6,1.7,-5.875490196078431,-5.75,8,0,4,0,92.1,87.625,15.792156862745095,0.5688585295629399
50,316,2025-04-07T08:00:00.000Z,2025-04-07T09:00:00.000Z,0.568858529562941,2025-04-07 09:00:00,2025-04-07 09:00:00,0.13082916206434814,0.0,0.5354983313816889,1.8623853211009167,51.05882352941177,-6.887254901960785,-5.2,7.8,2.7614634146341466,2.6,0.0,0.0,0.0,0.0,0.9,12.8,5.205555555555556,5.05,0.0,8.0,1.8623853211009167,0.0,28.0,95.0,51.05882352941177,50.0,-13.6,1.7,-6.887254901960785,-6.65,9,0,4,0,89.1,87.89999999999999,24.85317073170732,0.5688585295629399
51,316,2025-04-07T09:00:00.000Z,2025-04-07T10:00:00.000Z,1.3266186514044433,2025-04-07 10:00:00,2025-04-07 10:00:00,0.24633537892077764,0.0008474576271186,0.6183840652200969,2.458715596330275,47.70588235294117,-7.313235294117647,-4.7,8.5,3.306372549019608,3.3,0.0,0.1,0.0008474576271186,0.0,0.6,11.9,5.332716049382716,5.4,0.0,8.0,2.458715596330275,1.0,27.0,96.0,47.70588235294117,45.0,-13.6,0.1,-7.313235294117647,-7.0,10,0,4,0,89.1,87.92500000000001,33.06372549019608,1.3266186514044425
52,316,2025-04-07T10:00:00.000Z,2025-04-07T11:00:00.000Z,1.3266186514044433,2025-04-07 11:00:00,2025-04-07 11:00:00,0.30444050909546,0.0,0.7302222909338607,2.327272727272727,46.69268292682927,-7.396585365853658,-4.7,9.0,3.580487804878049,3.4,0.0,0.0,0.0,0.0,0.9,11.5,5.504294478527608,5.2,0.0,8.0,2.327272727272727,1.0,24.0,96.0,46.69268292682927,44.0,-14.1,0.7,-7.396585365853658,-7.1,11,0,4,0,93.1,87.95,39.385365853658534,1.3266186514044425
53,316,2025-04-07T11:00:00.000Z,2025-04-07T12:00:00.000Z,-0.5677816531993126,2025-04-07 12:00:00,2025-04-07 12:00:00,0.3477657946261544,0.0,0.7692682894404997,2.4909090909090907,46.01463414634146,-7.431707317073171,-4.5,9.4,3.784878048780488,3.6,0.0,0.0,0.0,0.0,1.2,11.5,5.564197530864197,5.4,0.0,8.0,2.4909090909090907,1.0,23.0,96.0,46.01463414634146,43.0,-14.9,0.9,-7.431707317073171,-7.2,12,0,4,0,93.1,87.97500000000001,45.41853658536586,-0.5677816531993137
54,316,2025-04-07T12:00:00.000Z,2025-04-07T13:00:00.000Z,1.3266186514044433,2025-04-07 13:00:00,2025-04-07 13:00:00,0.3719617774762319,0.0,0.7762095808680302,2.409090909090909,45.43414634146342,-7.49219512195122,-4.3,9.2,3.8990243902439023,3.8,0.0,0.0,0.0,0.0,1.0,11.4,5.574846625766871,5.4,0.0,8.0,2.409090909090909,0.0,24.0,95.0,45.43414634146342,43.0,-15.2,0.6,-7.49219512195122,-7.3,13,0,4,0,83.1,88.0,50.68731707317073,1.3266186514044425
55,316,2025-04-07T13:00:00.000Z,2025-04-07T14:00:00.000Z,1.3266186514044433,2025-04-07 14:00:00,2025-04-07 14:00:00,0.3516986048937459,0.0,0.7266133504923614,2.0091743119266057,45.799019607843135,-7.505882352941176,-4.1,9.6,3.8034313725490194,3.9,0.0,0.0,0.0,0.0,0.6,13.1,5.498757763975155,5.1,0.0,8.0,2.0091743119266057,0.0,23.0,97.0,45.799019607843135,43.0,-15.2,0.5,-7.505882352941176,-7.3,14,0,4,0,93.1,88.44166666666666,53.24803921568627,1.3266186514044425
56,316,2025-04-07T14:00:00.000Z,2025-04-07T15:00:00.000Z,1.3266186514044433,2025-04-07 15:00:00,2025-04-07 15:00:00,0.2917221078537525,0.0,0.6043465217427303,1.818181818181818,45.97560975609756,-7.671707317073171,-4.4,9.1,3.520487804878049,3.4,0.0,0.0,0.0,0.0,0.8,13.1,5.311180124223602,5.1,0.0,8.0,1.818181818181818,0.0,24.0,97.0,45.97560975609756,43.0,-15.4,0.3,-7.671707317073171,-7.4,15,0,4,0,93.1,88.88333333333333,52.80731707317073,1.3266186514044425
57,316,2025-04-07T15:00:00.000Z,2025-04-07T16:00:00.000Z,1.3266186514044433,2025-04-07 16:00:00,2025-04-07 16:00:00,0.17453460066898155,0.0,0.18208061980277732,1.3302752293577982,47.63725490196079,-7.658333333333333,-5.3,8.4,2.967647058823529,2.8,0.0,0.0,0.0,0.0,0.8,13.2,4.66335403726708,4.4,0.0,8.0,1.3302752293577982,0.0,24.0,96.0,47.63725490196079,47.0,-15.2,0.2,-7.658333333333333,-7.3,16,0,4,0,93.1,89.325,47.482352941176465,1.3266186514044425
58,316,2025-04-07T16:00:00.000Z,2025-04-07T17:00:00.000Z,1.3266186514044433,2025-04-07 17:00:00,2025-04-07 17:00:00,-0.03843931625008314,0.0,-0.30709101418992824,1.1727272727272726,51.25853658536585,-7.560487804878049,-5.2,7.5,1.9629268292682929,1.7,0.0,0.0,0.0,0.0,0.4,12.7,3.9128834355828217,3.5,0.0,8.0,1.1727272727272726,0.0,29.0,96.0,51.25853658536585,50.0,-13.9,0.3,-7.560487804878049,-7.5,17,0,4,0,93.1,89.39166666666667,33.36975609756098,1.3266186514044425
59,316,2025-04-07T17:00:00.000Z,2025-04-07T18:00:00.000Z,1.1371786209440677,2025-04-07 18:00:00,2025-04-07 18:00:00,-0.33303057753158266,0.0,-0.771762587263884,1.2181818181818185,56.32682926829269,-7.555609756097561,-5.4,6.2,0.573170731707317,0.3,0.0,0.0,0.0,0.0,0.0,11.3,3.2,2.7,0.0,8.0,1.2181818181818185,0.0,30.0,96.0,56.32682926829269,56.0,-13.6,0.3,-7.555609756097561,-7.6,18,0,4,0,93.1,89.41666666666667,10.317073170731707,1.1371786209440669
60,316,2025-04-07T18:00:00.000Z,2025-04-07T19:00:00.000Z,1.3154416896072818,2025-04-07 19:00:00,2025-04-07 19:00:00,-0.5430393004739222,0.0,-0.9278774645905946,1.3545454545454545,60.82439024390244,-7.452682926829268,-6.7,5.2,-0.4175609756097561,-0.8,0.0,0.0,0.0,0.0,0.0,10.9,2.960493827160494,2.35,0.0,8.0,1.3545454545454545,0.0,32.0,96.0,60.82439024390244,61.0,-13.7,1.3,-7.452682926829268,-7.6,19,0,4,0,92.1,89.48087500000001,-7.933658536585366,1.3154416896072796
61,316,2025-04-07T19:00:00.000Z,2025-04-07T20:00:00.000Z,1.3154416896072818,2025-04-07 20:00:00,2025-04-07 20:00:00,-0.7069308937105585,0.0,-0.9685156156472897,1.3454545454545457,63.834146341463416,-7.512682926829267,-8.1,4.5,-1.1907317073170731,-1.4,0.0,0.0,0.0,0.0,0.0,10.0,2.8981481481481484,2.5,0.0,8.0,1.3454545454545457,0.0,36.0,96.0,63.834146341463416,64.0,-13.4,0.3,-7.512682926829267,-7.7,20,0,4,0,93.041,89.54508333333332,-23.81463414634146,1.3154416896072796
62,316,2025-04-07T20:00:00.000Z,2025-04-07T21:00:00.000Z,1.1371786209440677,2025-04-07 21:00:00,2025-04-07 21:00:00,-0.8483843319110117,0.0,-0.9998995342851337,1.5636363636363635,66.45853658536585,-7.589756097560976,-10.2,3.7,-1.8580487804878048,-2.0,0.0,0.0,0.0,0.0,0.0,10.3,2.85,2.5,0.0,8.0,1.5636363636363635,0.0,40.0,97.0,66.45853658536585,66.0,-13.3,0.5,-7.589756097560976,-8.0,21,0,4,0,93.041,89.57008333333333,-39.0190243902439,1.1371786209440669
63,316,2025-04-07T21:00:00.000Z,2025-04-07T22:00:00.000Z,1.1371786209440677,2025-04-07 22:00:00,2025-04-07 22:00:00,-0.9557152301946891,0.0,-1.011165556360257,1.3818181818181818,68.68780487804878,-7.608780487804878,-12.0,3.1,-2.364390243902439,-2.5,0.0,0.0,0.0,0.0,0.0,11.0,2.832716049382716,2.45,0.0,8.0,1.3818181818181818,0.0,41.0,98.0,68.68780487804878,67.0,-13.3,0.4,-7.608780487804878,-8.0,22,0,4,0,92.1,89.48675000000001,-52.01658536585366,1.1371786209440669
64,316,2025-04-07T22:00:00.000Z,2025-04-07T23:00:00.000Z,0.2468104777803046,2025-04-07 23:00:00,2025-04-07 23:00:00,-1.04753588306165,0.0,-0.9532260142596222,1.5818181818181818,70.90731707317073,-7.588780487804878,-12.7,2.8,-2.797560975609756,-2.8,0.0,0.0,0.0,0.0,0.0,10.3,2.921604938271605,2.5,0.0,8.0,1.5818181818181818,0.0,46.0,98.0,70.90731707317073,70.0,-13.9,-0.3,-7.588780487804878,-8.0,23,0,4,0,92.1,89.27425000000001,-64.34390243902439,0.24681047778030138
65,316,2025-04-07T23:00:00.000Z,2025-04-08T00:00:00.000Z,0.2468104777803046,2025-04-08 00:00:00,2025-04-08 00:00:00,-1.141527970286951,0.0008474576271186,-0.925865674934322,1.6454545454545455,72.85365853658537,-7.64780487804878,-13.0,2.7,-3.2409756097560973,-3.0,0.0,0.1,0.0008474576271186,0.0,0.0,12.6,2.963580246913581,2.4,0.0,8.0,1.6454545454545455,0.0,48.0,99.0,72.85365853658537,70.0,-14.4,-0.5,-7.64780487804878,-8.2,0,1,4,0,87.4,89.47841666666666,-0.0,0.24681047778030138
66,316,2025-04-08T00:00:00.000Z,2025-04-08T01:00:00.000Z,0.2468104777803046,2025-04-08 01:00:00,2025-04-08 01:00:00,-1.1939525997954525,0.0,-0.9375340549407005,2.036363636363636,74.40487804878049,-7.565853658536585,-11.1,2.5,-3.4882926829268293,-3.5,0.0,0.0,0.0,0.0,0.0,13.1,2.945679012345679,2.5,0.0,8.0,2.036363636363636,0.0,51.0,99.0,74.40487804878049,73.0,-12.7,-0.3,-7.565853658536585,-8.1,1,1,4,0,87.4,89.68258333333334,-3.4882926829268293,0.24681047778030138
67,316,2025-04-08T01:00:00.000Z,2025-04-08T02:00:00.000Z,0.2468104777803046,2025-04-08 02:00:00,2025-04-08 02:00:00,-1.2337622296983577,0.0,-0.9501132943129241,2.345454545454545,75.54634146341463,-7.5390243902439025,-10.5,2.5,-3.67609756097561,-3.5,0.0,0.0,0.0,0.0,0.0,12.5,2.9263803680981595,2.4,0.0,8.0,2.345454545454545,0.0,53.0,100.0,75.54634146341463,75.0,-13.1,-0.2,-7.5390243902439025,-8.1,2,1,4,0,87.4,90.01175,-7.35219512195122,0.24681047778030138
68,316,2025-04-08T02:00:00.000Z,2025-04-08T03:00:00.000Z,0.2468104777803046,2025-04-08 03:00:00,2025-04-08 03:00:00,-1.2664371467095736,0.0,-0.8693331360342855,2.568807339449541,76.72058823529412,-7.476470588235294,-10.8,2.4,-3.8302439024390247,-3.9,0.0,0.0,0.0,0.0,0.0,13.1,3.050310559006211,2.4,0.0,8.0,2.568807339449541,0.0,53.0,100.0,76.72058823529412,76.0,-12.3,0.0,-7.476470588235294,-8.05,3,1,4,0,87.4,89.92425000000001,-11.490731707317074,0.24681047778030138
69,316,2025-04-08T03:00:00.000Z,2025-04-08T04:00:00.000Z,0.43625050824068023,2025-04-08 04:00:00,2025-04-08 04:00:00,-1.2163907548316355,0.0,-0.9568472356409121,2.6545454545454548,76.81951219512194,-7.2004878048780485,-10.7,2.4,-3.5941463414634143,-3.9,0.0,0.0,0.0,0.0,0.0,12.2,2.916049382716049,2.2,0.0,8.0,2.6545454545454548,0.0,56.0,100.0,76.81951219512194,76.0,-12.2,0.2,-7.2004878048780485,-7.9,4,1,4,0,87.4,90.29508333333335,-14.376585365853657,0.436250508240677
70,316,2025-04-08T04:00:00.000Z,2025-04-08T05:00:00.000Z,0.7471215982261549,2025-04-08 05:00:00,2025-04-08 05:00:00,-0.8960524861583868,0.0008474576271186,-0.9653090944650844,2.809090909090909,72.21463414634147,-6.542439024390244,-6.7,2.3,-2.0829268292682928,-2.2,0.0,0.1,0.0008474576271186,0.0,0.0,12.2,2.903067484662577,2.2,0.0,8.0,2.809090909090909,0.0,50.0,99.0,72.21463414634147,72.0,-11.1,0.2,-6.542439024390244,-7.2,5,1,4,0,88.4,90.62595833333332,-10.414634146341463,0.7471215982261528
